time,total_frp,total_cofire,total_co2fire,total_pm2p5fire,country
2021-04-16,4.22467406839132,3.46683209861975e-07,5.5627467663299495e-06,3.14808703202885e-08,Vietnam
2021-04-17,4.9413598421961105,4.2171387829026397e-07,6.830177593286631e-06,3.82833980211439e-08,Vietnam
2021-04-18,1.4053231272846498,7.532723439451769e-08,1.24338090934373e-06,6.68744717935432e-09,Vietnam
2021-04-19,2.19454795122147,1.4650257079695803e-07,2.38575214517311e-06,1.3093586909152e-08,Vietnam
2021-04-20,2.49631038773805,1.2514997055346197e-07,2.09955810959173e-06,1.1098860934477501e-08,Vietnam
2021-04-21,2.6413884870707998,2.28057645046409e-07,3.67242289200931e-06,2.04843029483204e-08,Vietnam
2021-04-22,12.0704973312095,1.10292117844191e-06,1.77368166376368e-05,9.94038545920617e-08,Vietnam
2021-04-23,3.1791446227580296,2.66610956367597e-07,4.27367097621811e-06,2.41540878062607e-08,Vietnam
2021-04-24,15.4614560166374,1.38169126923104e-06,2.23592114130255e-05,1.2397990161242e-07,Vietnam
2021-04-25,3.77396478876472,3.52317924334766e-07,5.661351398345e-06,3.1583164090964706e-08,Vietnam
2021-04-26,5.34370974637568,3.92354049916221e-07,6.26981439566521e-06,3.563654953769871e-08,Vietnam
2021-04-27,1.3724387511611,1.0765269792267802e-07,1.7820991580208598e-06,9.67953653341347e-09,Vietnam
2021-04-28,2.5910947285592596,1.5362010502562e-07,2.4891668486404203e-06,1.42443903269895e-08,Vietnam
2021-04-29,2.13941827882081,1.3048811950411301e-07,2.26309753870169e-06,1.16103290349889e-08,Vietnam
2021-04-30,1.91406363248825,1.1981182115872198e-07,2.0851281243849897e-06,1.0664113019726e-08,Vietnam
2021-03-01,6.770555594004691,4.82772843285462e-07,9.165268316735361e-06,4.21531416994192e-08,Cambodia
2021-03-02,12.947714728303302,1.0526584969250401e-06,1.86839115690063e-05,9.29533024579543e-08,Cambodia
2021-03-03,33.587208754383,2.73342319431769e-06,4.9372576181205796e-05,2.4068543055116896e-07,Cambodia
2021-03-04,15.198729984462302,1.3163409830485599e-06,2.2835752947258898e-05,1.1673907250597801e-07,Cambodia
2021-03-05,20.233844347298103,1.3912972600949e-06,2.75607362292263e-05,1.20907400643494e-07,Cambodia
2021-03-06,17.858313202858,1.22121468659753e-06,2.4434056147271105e-05,1.05889347054577e-07,Cambodia
2021-03-07,40.1418070560321,3.07473314173357e-06,5.7081890771026905e-05,2.69445607551516e-07,Cambodia
2021-03-08,13.7492863275111,1.10782630002859e-06,2.0138616861231602e-05,9.74363040598392e-08,Cambodia
2021-03-09,26.607505269348604,2.25217672633615e-06,3.967162669038521e-05,1.99200428173396e-07,Cambodia
2021-03-10,23.1716428622603,1.89560298069491e-06,3.37966150549818e-05,1.67453020463726e-07,Cambodia
2021-03-11,24.0996759543195,2.0087188173645303e-06,3.53574574134541e-05,1.7765184812459898e-07,Cambodia
2021-03-12,42.09806945454329,3.5765857595571e-06,6.22214330410209e-05,3.1687489340792606e-07,Cambodia
2021-03-13,16.8933143699542,1.4877863924733802e-06,2.5440487146255498e-05,1.32395090352705e-07,Cambodia
2021-03-14,31.1406644489616,2.40225281350481e-06,4.42817318990762e-05,2.10770020089845e-07,Cambodia
2021-03-15,9.22682750038803,7.6477193136637e-07,1.35406226333679e-05,6.76545212768831e-08,Cambodia
2021-03-16,14.293070977553699,1.10586380891453e-06,2.03658755286718e-05,9.700524586028769e-08,Cambodia
2021-03-17,11.394183668308001,9.18663945803644e-07,1.6568657490889598e-05,8.11293887660602e-08,Cambodia
2021-03-18,10.3095327438787,8.306789243683891e-07,1.5112703342978799e-05,7.304705351013349e-08,Cambodia
2021-03-19,10.8562356811017,8.245188850841691e-07,1.50377828984638e-05,7.28229039535788e-08,Cambodia
2021-03-20,3.6245819088071602,2.9993407985040603e-07,5.30686522637325e-06,2.64885015796579e-08,Cambodia
2021-03-21,14.5596127221361,1.23811391306017e-06,2.1349830663375302e-05,1.0987232148748601e-07,Cambodia
2021-03-22,14.1850922331214,1.19951825205966e-06,2.08291338328337e-05,1.0635488932597699e-07,Cambodia
2021-03-23,47.8306676885113,4.20676351167715e-06,7.18000125621288e-05,3.74115059688374e-07,Cambodia
2021-03-24,16.1919392375275,1.47121426466446e-06,2.44827542608128e-05,1.3138641614604498e-07,Cambodia
2021-03-25,15.116043565794802,1.32293714999454e-06,2.2648451804663198e-05,1.1755377165439998e-07,Cambodia
2021-03-26,10.379572942853,8.523753647349249e-07,1.5105211319088598e-05,7.52971756751153e-08,Cambodia
2021-03-27,5.43103621061891,4.4352301736827497e-07,7.855409173807e-06,3.91659109831577e-08,Cambodia
2021-03-28,16.303809105418598,1.32304617878054e-06,2.35337618814668e-05,1.17092539497765e-07,Cambodia
2021-03-29,4.09151677880436,3.6197060460097e-07,6.17344500852823e-06,3.2264675944859704e-08,Cambodia
2021-03-30,22.6045114472508,1.85553544984618e-06,3.29862252601565e-05,1.6394852237616698e-07,Cambodia
2021-03-31,9.494342295452949,6.85727146620962e-07,1.25941275044283e-05,6.0335159035585e-08,Cambodia
2021-03-01,13.197719522751902,1.24383784133597e-06,2.03309125303974e-05,1.11600863095945e-07,Laos
2021-03-02,37.2215184159577,3.38082725415134e-06,5.67122831967026e-05,3.01882705770751e-07,Laos
2021-03-03,9.525471325963741,8.45833717566524e-07,1.44284298944086e-05,7.52842436516077e-08,Laos
2021-03-04,5.97579350788146,4.91222455323292e-07,8.749459720291949e-06,4.3631669749411e-08,Laos
2021-03-05,27.5851500639692,2.43103601799133e-06,4.14547332638904e-05,2.16921216312366e-07,Laos
2021-03-06,26.4003028348088,2.33149410133748e-06,3.97178275086674e-05,2.0802849394485602e-07,Laos
2021-03-07,30.175665779970604,2.73331417799394e-06,4.59249871225254e-05,2.44064922202969e-07,Laos
2021-03-08,28.307926647365104,2.68735915792684e-06,4.3868421226278495e-05,2.4072853432866e-07,Laos
2021-03-09,41.1184788728133,3.7569714297358597e-06,6.269842693917839e-05,3.3597075557723103e-07,Laos
2021-03-10,31.1893035536632,2.90579535405788e-06,4.796781774008e-05,2.59988198057087e-07,Laos
2021-03-11,51.9056472210214,4.580727101966e-06,7.84179860140455e-05,4.0738410090474e-07,Laos
2021-03-12,102.415353797376,9.40262259724323e-06,0.000156410174232846,8.41200666148317e-07,Laos
2021-03-13,29.4665083792061,2.7227930476936296e-06,4.50484175651411e-05,2.4401319663816497e-07,Laos
2021-03-14,102.998049491085,9.503854426606841e-06,0.000157390383447975,8.51524495394662e-07,Laos
2021-03-15,29.908151051960896,2.726609004855e-06,4.48311482665886e-05,2.46556436662992e-07,Laos
2021-03-16,138.077504374087,1.2736350072428698e-05,0.000210995965076677,1.14098842738178e-06,Laos
2021-03-17,55.272442145273104,5.15906237286146e-06,8.493606491821741e-05,4.62283619398485e-07,Laos
2021-03-18,100.84625843726101,9.51966336915078e-06,0.000155944419168108,8.52550413855957e-07,Laos
2021-03-19,126.757252661511,1.20786429123609e-05,0.000196359005585123,1.08396379295758e-06,Laos
2021-03-20,70.4643625840545,6.6463036523245495e-06,0.00010886690530753599,5.954503075958351e-07,Laos
2021-03-21,101.115718016401,9.68331340417405e-06,0.00015711317706923502,8.68624555089292e-07,Laos
2021-03-22,57.5477765034884,5.53242627954198e-06,8.93501279506381e-05,4.9721654707402e-07,Laos
2021-03-23,60.220006119459896,5.470880433483541e-06,9.14041970889734e-05,4.89888561445995e-07,Laos
2021-03-24,21.5753091713414,2.04022768879319e-06,3.3354584279443607e-05,1.82984033800238e-07,Laos
2021-03-25,99.24992449302229,9.36233697196309e-06,0.000152709104009219,8.41114450637892e-07,Laos
2021-03-26,108.85905469209,1.04443237949337e-05,0.00016920908447382,9.37339481869165e-07,Laos
2021-03-27,117.421473805793,1.12072423064102e-05,0.000180955361788193,1.00998565497057e-06,Laos
2021-03-28,166.595551419072,1.57106145583508e-05,0.000256813565603586,1.40955899032014e-06,Laos
2021-03-29,101.66728587355499,9.56801709040001e-06,0.000156960840263842,8.570291138154659e-07,Laos
2021-03-30,237.963627435267,2.26672099342129e-05,0.00036873597812103797,2.0334461741725e-06,Laos
2021-03-31,109.418403630145,1.05217876800179e-05,0.000170251726540727,9.442407200369042e-07,Laos
2021-03-01,70.2649427130818,6.62171795789979e-06,0.0001076881568709,5.937734909380879e-07,Myanmar
2021-03-02,36.169942293316105,3.3818630198190203e-06,5.54273970654329e-05,3.02921553556323e-07,Myanmar
2021-03-03,65.8164152447134,6.22398644853361e-06,0.00010148224637474,5.57784477026729e-07,Myanmar
2021-03-04,44.522239552810795,4.14832487050099e-06,6.800903794079721e-05,3.7149854093671e-07,Myanmar
2021-03-05,106.609012691304,1.01838030434065e-05,0.00016483497842933998,9.14131335183477e-07,Myanmar
2021-03-06,101.43673625215901,9.688437546895301e-06,0.000156809749634945,8.696461706730878e-07,Myanmar
2021-03-07,46.631228895857895,4.41495110947709e-06,7.199230858745409e-05,3.95603291770963e-07,Myanmar
2021-03-08,103.470820951276,9.74911128193146e-06,0.000158952474390794,8.737670839226161e-07,Myanmar
2021-03-09,56.8999049728736,5.473660669413901e-06,8.847106076670391e-05,4.91138625446225e-07,Myanmar
2021-03-10,88.8100391058251,8.51655778932869e-06,0.000137618876688173,7.646749767067921e-07,Myanmar
2021-03-11,54.4232048979029,5.22338846548065e-06,8.42480467735385e-05,4.69033977205935e-07,Myanmar
2021-03-12,111.12757976353201,1.0701410142977001e-05,0.000172475616238899,9.6228048709901e-07,Myanmar
2021-03-13,69.0081096868962,6.5593544034681095e-06,0.000105868838562451,5.91195764274022e-07,Myanmar
2021-03-14,51.42022942285979,4.9537639653096705e-06,7.989017251563979e-05,4.4521373028516596e-07,Myanmar
2021-03-15,106.198499594815,1.01752444658376e-05,0.000164586492248375,9.131183443845949e-07,Myanmar
2021-03-16,86.819729343988,8.366699736250819e-06,0.000135046606660083,7.514501209685e-07,Myanmar
2021-03-17,147.535854073241,1.38470110263578e-05,0.000225632923013031,1.2413817884610001e-06,Myanmar
2021-03-18,70.6073615485802,6.700817293536779e-06,0.000108328726468709,6.037352348158001e-07,Myanmar
2021-03-19,210.457271623425,1.9658165686498e-05,0.00031603318644402,1.78878208485084e-06,Myanmar
2021-03-20,92.04064475744958,8.56594718148806e-06,0.000138536651673071,7.76360950076327e-07,Myanmar
2021-03-21,82.264195910655,7.36501153666969e-06,0.000124645151744929,6.56397567633249e-07,Myanmar
2021-03-22,152.062204286456,1.4289498347364e-05,0.00023190002064410497,1.2876558475941002e-06,Myanmar
2021-03-23,135.199045343325,1.22366780266336e-05,0.00019626160896724098,1.1288369083407899e-06,Myanmar
2021-03-24,192.557130623609,1.7837627939304397e-05,0.00029067760897527595,1.61161301993895e-06,Myanmar
2021-03-25,91.0114423399791,8.628038188546182e-06,0.000139453178427562,7.78744700113965e-07,Myanmar
2021-03-26,210.701440981589,1.97250539095695e-05,0.000319586913249736,1.78286796768262e-06,Myanmar
2021-03-27,132.881881273352,1.26082975280828e-05,0.000204529081365479,1.13433290143544e-06,Myanmar
2021-03-28,126.475146192126,1.2039665622354302e-05,0.000194230016976604,1.08308012014557e-06,Myanmar
2021-03-29,73.5548875201494,6.92617666325779e-06,0.00011227578630368401,6.22956103875361e-07,Myanmar
2021-03-30,170.593680973165,1.64649743160106e-05,0.00026555678274009503,1.4789204956546e-06,Myanmar
2021-03-31,180.396396127529,1.72547135066647e-05,0.000278374421321281,1.54954069249424e-06,Myanmar
2021-03-01,30.443180475384,2.3880792558717e-06,3.93382307248835e-05,2.13933983878728e-07,Thailand
2021-03-02,8.30949509609491,6.342662664526879e-07,1.05001009731431e-05,5.66841001012341e-08,Thailand
2021-03-03,8.1898430166766,5.93326516001857e-07,9.86577456396631e-06,5.29468286453866e-08,Thailand
2021-03-04,2.3755311593413397,1.79186352117222e-07,3.10670128556012e-06,1.58801691657606e-08,Thailand
2021-03-05,8.17136019282043,5.59800626215301e-07,9.91447278364532e-06,4.9981151280242804e-08,Thailand
2021-03-06,5.86295092850924,3.99639536685648e-07,7.17613037171105e-06,3.57174487833345e-08,Thailand
2021-03-07,8.18011521082371,5.957796273547979e-07,1.0426429183141302e-05,5.30933881685847e-08,Thailand
2021-03-08,20.3894892446697,1.7589918128724202e-06,2.95174084961047e-05,1.57185225696521e-07,Thailand
2021-03-09,4.551642186008389,3.66059128287244e-07,6.19467253493156e-06,3.28897097195968e-08,Thailand
2021-03-10,6.464129580184821,4.809193782095991e-07,8.033969529197549e-06,4.3002325658680896e-08,Thailand
2021-03-11,1.47862707078457,1.0461168495346e-07,1.69569950925208e-06,9.52206673579536e-09,Thailand
2021-03-12,5.23258885554969,3.1596108926446e-07,5.76762593684776e-06,2.7885128824067795e-08,Thailand
2021-03-13,1.6401087129488603,9.85061567593259e-08,1.91671481841738e-06,8.586671325361279e-09,Thailand
2021-03-14,4.10805406048894,2.29120851430453e-07,4.01199006727637e-06,2.02252317151042e-08,Thailand
2021-03-15,2.44946248363703,1.6752043197065802e-07,2.8307443047381804e-06,1.49275314262343e-08,Thailand
2021-03-16,3.1595925791189106,1.9597655459557801e-07,3.70231891944073e-06,1.74880146232292e-08,Thailand
2021-03-17,3.49812039081007,2.13857031611253e-07,3.4937903090615e-06,1.91777614483302e-08,Thailand
2021-03-18,1.4961371300742001,1.1218908321786199e-07,1.7980908082471099e-06,1.02548649676126e-08,Thailand
2021-03-19,7.78808450140059,5.297090900080461e-07,8.78317404939821e-06,4.7511190023885597e-08,Thailand
2021-03-20,2.25490628648549,1.59615953593262e-07,2.64344319544918e-06,1.4203354322533899e-08,Thailand
2021-03-21,7.72874482069165,5.2932749419754e-07,8.86184049120331e-06,4.7295661546875596e-08,Thailand
2021-03-22,6.16354029066861,4.3109390857054606e-07,7.5095264016056305e-06,3.83037957046861e-08,Thailand
2021-03-23,4.13723748549819,2.53815532341717e-07,4.78117338431616e-06,2.21951656845243e-08,Thailand
2021-03-24,7.14313066471368,4.91658566997843e-07,8.18505914690348e-06,4.4006690763653795e-08,Thailand
2021-03-25,2.42806133441627,1.79513432979617e-07,2.9456223580304197e-06,1.6013797078315298e-08,Thailand
2021-03-26,5.13141964562237,3.3645821788386197e-07,5.78385870664277e-06,3.0255946715032596e-08,Thailand
2021-03-27,0.8803667761385441,6.08372288657399e-08,1.0126747342909e-06,5.46150227126452e-09,Thailand
2021-03-28,5.284146254882219,3.28063116547539e-07,5.50165837198691e-06,2.92386500792136e-08,Thailand
2021-03-29,2.6595831913873598,1.73898530214656e-07,2.98183388913742e-06,1.55654970336594e-08,Thailand
2021-03-30,5.906726102344691,3.97077391911527e-07,6.595496996997239e-06,3.55277828406608e-08,Thailand
2021-03-31,9.506988395936789,8.47796210901031e-07,1.37191828604166e-05,7.643947936078481e-08,Thailand
2021-03-01,3.5973440492525697,2.73276904660946e-07,4.446528694579401e-06,2.44366664542417e-08,Vietnam
2021-03-02,2.17416550032794,1.7651518469108399e-07,2.88818334492902e-06,1.60439712071359e-08,Vietnam
2021-03-03,1.64594539813697,7.522883091470869e-08,1.24742550022816e-06,6.90985638499009e-09,Vietnam
2021-03-04,1.46306257881224,8.70037792644052e-08,1.73690575655527e-06,8.13406063684963e-09,Vietnam
2021-03-05,9.80271388031542,6.52146736807024e-07,1.11881204882813e-05,6.015411520288169e-08,Vietnam
2021-03-06,8.14704065397382,5.54076688419336e-07,9.47868556533393e-06,5.1425194873278e-08,Vietnam
2021-03-07,6.63631181512028,4.4047025288262997e-07,7.947811049291431e-06,3.99676788678804e-08,Vietnam
2021-03-08,1.94750750437379,1.4228061528953599e-07,2.4573907326797e-06,1.34015867118975e-08,Vietnam
2021-03-09,5.07013445626944,3.5542896699436396e-07,6.4618887560818905e-06,3.19629355326895e-08,Vietnam
2021-03-10,5.21216048300266,4.33056396992315e-07,7.21983394713632e-06,3.87434749803128e-08,Vietnam
2021-03-11,2.41152403876185,2.0524387045473002e-07,3.41262641789797e-06,1.85053110265954e-08,Vietnam
2021-03-12,8.30268560443074,4.98254722786085e-07,8.30368316773189e-06,4.7002542174351396e-08,Vietnam
2021-03-13,2.59635241050273,1.67247862781217e-07,2.89192937152905e-06,1.53197939958827e-08,Vietnam
2021-03-14,9.003087989054618,5.99977177787037e-07,1.0739846535878802e-05,5.4571916510010006e-08,Vietnam
2021-03-15,3.14013697113842,2.0028313371667198e-07,3.51376911300605e-06,1.89924064183944e-08,Vietnam
2021-03-16,6.38047042023391,4.2482483772476897e-07,6.98133718568528e-06,3.92305697129169e-08,Vietnam
2021-03-17,3.42516183387488,2.10204614548015e-07,3.39389635950482e-06,1.98933173475857e-08,Vietnam
2021-03-18,5.806529615074401,4.3632721813402503e-07,7.027538170056861e-06,4.0847036843205695e-08,Vietnam
2021-03-19,5.00106698274612,3.77943101731448e-07,6.15471495146735e-06,3.4506176586207595e-08,Vietnam
2021-03-20,6.457320147193969,4.918766196015939e-07,7.92158881202099e-06,4.6549930882155996e-08,Vietnam
2021-03-21,12.335835516452802,7.622643021232279e-07,1.2032224236069301e-05,7.10986726715213e-08,Vietnam
2021-03-22,8.29879438132048,4.8975058508649e-07,7.64438319933447e-06,4.6144736871867e-08,Vietnam
2021-03-23,4.32012032065541,2.0938691117078396e-07,3.35643613880166e-06,2.11821801800183e-08,Vietnam
2021-03-24,1.05449457094073,5.0425122577468804e-08,9.82706558794177e-07,4.711461693007729e-09,Vietnam
2021-03-25,4.20046817604452,2.48418680293128e-07,4.02197949345151e-06,2.4600468193775e-08,Vietnam
2021-03-26,1.54380339197814,7.250314765228079e-08,1.25366884429212e-06,6.86675067848586e-09,Vietnam
2021-03-27,3.37944111600518,2.3511735244841104e-07,3.9383183216834505e-06,2.16434117659287e-08,Vietnam
2021-03-28,7.55753531772643,4.77048911373679e-07,7.65562124627195e-06,4.31618166589487e-08,Vietnam
2021-03-29,3.1148446965962595,2.3964198631043503e-07,3.85091111088087e-06,2.2104643730008798e-08,Vietnam
2021-03-30,19.5139862895012,1.52071265221987e-06,2.43716221990375e-05,1.37740208018891e-07,Vietnam
2021-03-31,5.3765604281798,4.3888935846725395e-07,6.997570009659171e-06,4.00452691354247e-08,Vietnam
2021-02-01,57.044816268607995,3.6599638755518996e-06,7.66360789281606e-05,3.1290030498912203e-07,Cambodia
2021-02-02,19.501904639415397,1.30347340326908e-06,2.65594395880697e-05,1.1201609776898e-07,Cambodia
2021-02-03,78.8668429479003,5.3287556916747905e-06,0.000108258481585466,4.5854961547124606e-07,Cambodia
2021-02-04,29.359718721359997,2.1650864156508302e-06,4.08933457318739e-05,1.89056024189893e-07,Cambodia
2021-02-05,29.519876431673797,2.19692158759388e-06,4.16646626231199e-05,1.9158095035560998e-07,Cambodia
2021-02-06,25.235658109188105,1.70072524868781e-06,3.40542821852807e-05,1.46716897311827e-07,Cambodia
2021-02-07,9.34595894161612,6.353278309001449e-07,1.26255346675208e-05,5.48790337027982e-08,Cambodia
2021-02-08,35.0177221270278,2.50122257611229e-06,4.93164778863076e-05,2.16580270821776e-07,Cambodia
2021-02-09,6.68171408772469,4.53356420626605e-07,9.32831394884204e-06,3.89203086703649e-08,Cambodia
2021-02-10,1.63728776760399,1.3127095241372e-07,2.1585720233474603e-06,1.1730743088717e-08,Cambodia
2021-02-11,4.14732677303255,2.49866791868225e-07,5.33945779679357e-06,2.12712386662983e-08,Cambodia
2021-02-12,33.2089143097401,2.42517189422142e-06,4.61523253356688e-05,2.1138637804757303e-07,Cambodia
2021-02-13,18.338055943138897,1.36547338452919e-06,2.5148280208497898e-05,1.2050171589381198e-07,Cambodia
2021-02-14,9.94817351922393,7.473404696756171e-07,1.4036694128805e-05,6.53642590053849e-08,Cambodia
2021-02-15,9.87945721670985,7.11280264908964e-07,1.34813140899581e-05,6.21276076626098e-08,Cambodia
2021-02-16,7.44787384569645,5.49549732886678e-07,1.05506282679357e-05,4.78338092572972e-08,Cambodia
2021-02-17,55.3593725785613,4.1355263148412596e-06,7.86552082896463e-05,3.6073835019481703e-07,Cambodia
2021-02-18,23.0389006454498,1.7718631005192402e-06,3.3232765822788204e-05,1.54855126638376e-07,Cambodia
2021-02-19,74.211989492178,5.72767791220952e-06,0.000105975606301101,5.02693471432503e-07,Cambodia
2021-02-20,30.4369959514588,2.48166952501738e-06,4.40694508530015e-05,2.1928736457406397e-07,Cambodia
